Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
16361,547568441,8101,8192,38,41.621,1248.26,1000,998,0,0,0,1357280,0,8.22497,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
17673,547568441,8102,8192,93,91.682,1555.36,1000,997,0,0,0,1355920,0,8.26508,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
18988,547568441,8101,8192,86,101.712,1327.04,1000,1005,5,0,5,1366800,0,8.31659,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
20311,547568441,8105,8192,143,177.523,1151.6,1000,1010,5,0,5,1373600,0,8.30477,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
21619,547568441,8097,8192,57,199.295,1556.2,1000,996,2,0,1,1354560,0,8.28552,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
22941,547568441,8057,8192,152,214.658,1485,1000,1005,3,0,2,1366800,0,8.27193,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
24253,547568441,8104,8192,58,43.085,1137.44,1000,1012,15,0,15,1376320,0,8.39027,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
25576,547568441,8101,8192,38,41.758,1183.8,1000,1005,0,0,0,1366800,0,8.26719,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
26891,547568441,8101,8192,39,41.679,1100.65,1000,1000,0,0,0,1360000,0,8.27371,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
28208,547568441,8100,8192,39,41.307,1065.34,1000,1000,0,0,0,1360000,0,8.26126,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
29523,547568441,8100,8192,39,42.627,1211.22,1000,1000,0,0,0,1360000,0,8.27362,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
30834,547568441,8099,8192,39,42.016,1265.08,1000,996,0,0,0,1354560,0,8.26565,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
32151,547568441,8101,8192,40,41.687,1244,1000,1001,0,0,0,1361360,0,8.26942,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
33467,547568441,8101,8192,39,42.002,1204,1000,1000,0,0,0,1360000,0,8.26776,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
34783,547568441,8100,8192,39,41.768,1242.9,1000,1000,0,0,0,1360000,0,8.26739,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
36099,547568441,8093,8192,41,42.891,1001.22,1000,1000,0,0,0,1360000,0,8.26715,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
37417,547568441,8094,8192,38,41.742,1289.98,1000,1001,0,0,0,1361360,0,8.26336,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
38730,547568441,8105,8192,149,94.471,1207.02,1000,999,0,0,0,1358640,0,8.27956,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
40049,547568441,8097,8192,45,134.754,1175.84,1000,1003,3,0,2,1364080,0,8.27263,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
41360,547568441,8098,8192,104,209.295,1523.16,1000,999,4,0,2,1358640,0,8.28833,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
42681,547568441,8149,8192,274,263.319,1422.6,1000,1037,35,0,34,1410320,0,8.54273,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
43995,547568441,8096,8192,251,291.322,1310.54,1000,1001,7,0,3,1361360,0,8.29003,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
45311,547568441,8092,8192,33,42.408,288.42,1000,1003,1,0,0,1364080,0,8.29171,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
46626,547568441,8093,8192,38,42.215,1560.26,1000,997,0,0,0,1355920,0,8.24787,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
47943,547568441,8093,8192,31,42.118,1538,1000,1002,0,0,0,1362720,0,8.2787,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
49264,547568441,8094,8192,38,41.753,905.364,1000,1002,0,0,0,1362720,0,8.2518,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
50573,547568441,8095,8192,33,41.91,1372.56,1000,996,0,0,0,1354560,0,8.27912,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
51896,547568441,8096,8192,32,41.841,34.86,1000,1004,0,0,0,1365440,0,8.25677,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
53206,547568441,8097,8192,33,41.902,1321.52,1000,997,0,0,0,1355920,0,8.28071,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
54527,547568441,8096,8192,47,41.634,995.604,1000,1003,0,0,0,1364080,0,8.25909,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
55835,547568441,8094,8192,39,41.348,1046.76,1000,993,0,0,0,1350480,0,8.2611,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
57154,547568441,8086,8192,34,42.428,573.828,1000,1003,0,0,0,1364080,0,8.27305,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
58476,547568441,8090,8192,38,42.035,1181.06,1000,1004,0,0,0,1365440,0,8.26226,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
59791,547568441,8093,8192,39,41.327,1110.71,1000,999,0,0,0,1358640,0,8.26652,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
61105,547568441,8090,8192,38,41.504,1192.5,1000,999,0,0,0,1358640,0,8.27126,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
62416,547568441,8090,8192,38,41.661,1116.96,1000,996,0,0,0,1354560,0,8.266,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
63731,547568441,8091,8192,38,41.777,1336.5,1000,999,0,0,0,1358640,0,8.26551,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
65054,547568441,8091,8192,39,41.49,1028.48,1000,1006,0,0,0,1368160,0,8.27326,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
66367,547568441,8091,8192,40,41.617,1157.17,1000,997,0,0,0,1355920,0,8.2615,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
67684,547568441,8094,8192,39,42.298,1326.18,1000,1001,0,0,0,1361360,0,8.26936,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
68997,547568441,8093,8192,39,41.689,1646.06,1000,998,0,0,0,1357280,0,8.26976,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
70320,547568441,8102,8192,37,41.504,1229.21,1000,1005,0,0,0,1366800,0,8.26461,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
71634,547568441,8103,8192,31,43.031,1120.01,1000,999,0,0,0,1358640,0,8.27276,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
72947,547568441,8101,8192,30,42.798,1384.6,1000,998,0,0,0,1357280,0,8.26974,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
74265,547568441,8102,8192,39,42.001,1128.07,1000,1001,0,0,0,1361360,0,8.26265,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
75584,547568441,8103,8192,38,41.939,1354.8,1000,1002,0,0,0,1362720,0,8.26512,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
76894,547568441,8102,8192,39,42.027,1303.45,1000,996,0,0,0,1354560,0,8.27148,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
78208,547568441,8101,8192,36,41.363,1031.77,1000,1000,0,0,0,1360000,0,8.28097,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
79530,547568441,8102,8192,31,42.35,1293.8,1000,1003,0,0,0,1364080,0,8.2545,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
80845,547568441,8101,8192,38,42.046,1482.41,1000,999,0,0,0,1358640,0,8.26465,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
82162,547568441,8101,8192,39,41.319,1134.49,1000,1001,0,0,0,1361360,0,8.26934,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
83474,547568441,8102,8192,39,41.378,1041.7,1000,997,0,0,0,1355920,0,8.26795,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
84788,547568441,8103,8192,33,42.714,61.812,1000,999,0,0,0,1358640,0,8.27265,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
86106,547568441,8102,8192,38,41.693,1243.99,1000,1001,0,0,0,1361360,0,8.26257,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
87427,547568441,8103,8192,39,41.944,1074.85,1000,1004,0,0,0,1365440,0,8.26935,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
88737,547568441,8101,8192,39,42.148,1271.96,1000,995,0,0,0,1353200,0,8.26364,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
90054,547568441,8103,8192,39,41.97,1319.41,1000,1001,0,0,0,1361360,0,8.26917,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
91368,547568441,8105,8192,33,42.059,1496.29,1000,999,0,0,0,1358640,0,8.27271,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
92691,547568441,8102,8192,39,43.093,27.288,1000,1005,0,0,0,1366800,0,8.26422,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
94005,547568441,8101,8192,32,42.667,1446.17,1000,999,0,0,0,1358640,0,8.2722,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
95319,547568441,8098,8192,34,41.286,1251.84,1000,1001,0,0,0,1361360,0,8.28858,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
96631,547568441,8098,8192,29,44.047,1095.82,1000,994,0,0,0,1351840,0,8.24267,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
97950,547568441,8099,8192,34,41.286,934.452,1000,1005,0,0,0,1366800,0,8.29025,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
99263,547568441,8098,8192,34,41.404,1120.61,1000,998,0,0,0,1357280,0,8.2696,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
100587,547568441,8100,8192,40,41.857,1064.71,1000,1003,0,0,0,1364080,0,8.24148,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
101895,547568441,8099,8192,29,42.063,118.26,1000,994,0,0,0,1351840,0,8.26871,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
103214,547568441,8101,8192,30,41.975,1124.38,1000,1002,0,0,0,1362720,0,8.26553,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
104530,547568441,8101,8192,39,42.685,14.256,1000,1000,0,0,0,1360000,0,8.26685,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
105851,547568441,8103,8192,39,41.965,19.404,1000,1004,0,0,0,1365440,0,8.26898,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
107159,547568441,8101,8192,37,41.449,1192.03,1000,993,0,0,0,1350480,0,8.25979,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
108480,547568441,8102,8192,39,43.446,579.84,1000,1004,0,0,0,1365440,0,8.26879,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
109799,547568441,8102,8192,40,42.315,1070.12,1000,1003,0,0,0,1364080,0,8.27357,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
111112,547568441,8103,8192,40,43.091,1309.18,1000,997,0,0,0,1355920,0,8.26136,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
112427,547568441,8105,8192,45,41.432,1145.54,1000,1000,0,0,0,1360000,0,8.27364,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
113741,547568441,8102,8192,39,41.273,1215.88,1000,998,0,0,0,1357280,0,8.26364,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
115055,547568441,8102,8192,37,41.578,1219.67,1000,1005,0,0,0,1366800,0,8.32221,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
116378,547568441,8104,8192,39,42.531,942.708,1000,999,0,0,0,1358640,0,8.2139,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
117689,547568441,8102,8192,39,41.502,1289.69,1000,996,0,0,0,1354560,0,8.26603,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
119005,547568441,8098,8192,38,41.238,1061.5,1000,1000,0,0,0,1360000,0,8.26763,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
120325,547568441,8097,8192,32,41.547,1005.1,1000,1005,0,0,0,1366800,0,8.28476,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
121644,547568441,8103,8192,38,41.37,1125.29,1000,1000,0,0,0,1360000,0,8.24817,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
122960,547568441,8098,8192,38,41.237,1106.03,1000,1000,0,0,0,1360000,0,8.26696,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
124276,547568441,8100,8192,38,41.725,1217.33,1000,1000,0,0,0,1360000,0,8.26763,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
125591,547568441,8100,8192,39,41.494,1284.47,1000,1000,0,0,0,1360000,0,8.27371,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
126906,547568441,8100,8192,38,41.345,553.044,1000,999,0,0,0,1358640,0,8.26541,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
128218,547568441,8102,8192,39,41.376,981.984,1000,997,0,0,0,1355920,0,8.26796,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
129533,547568441,8098,8192,38,41.515,1049.62,1000,999,0,0,0,1358640,0,8.26492,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
130847,547568441,8100,8192,35,41.325,1553.98,1000,1003,0,0,0,1364080,0,8.30612,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
132170,547568441,8103,8192,38,41.312,1087.26,1000,1001,0,0,0,1361360,0,8.23049,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
133484,547568441,8102,8192,38,41.563,1231.42,1000,998,0,0,0,1357280,0,8.26353,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
134796,547568441,8102,8192,37,42.445,1073.96,1000,997,0,0,0,1355920,0,8.26887,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
136119,547568441,8100,8192,32,53.97,1165.62,1000,1006,0,0,0,1368160,0,8.27396,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
137428,547568441,8102,8192,38,41.496,1166,1000,994,0,0,0,1351840,0,8.26119,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
138743,547568441,8102,8192,39,44.916,1031.45,1000,1000,0,0,0,1360000,0,8.273,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
140059,547568441,8102,8192,70,42.203,985.524,1000,1000,0,0,0,1360000,0,8.26984,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
141381,547568441,8103,8192,40,42.77,1415.26,1000,1004,0,0,0,1365440,0,8.26111,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
142698,547568441,8102,8192,32,41.994,1044.4,1000,1002,0,0,0,1362720,0,8.27829,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
144007,547568441,8104,8192,36,41.696,1347.73,1000,997,0,0,0,1355920,0,8.28672,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
145324,547568441,8102,8192,38,42.01,1511.83,1000,997,0,0,0,1355920,0,8.23465,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
146641,547568441,8104,8192,32,42.265,622.176,1000,1002,0,0,0,1362720,0,8.2788,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
147961,547568441,8099,8192,31,45.706,839.976,1000,1003,0,0,0,1364080,0,8.26745,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
149274,547568441,8103,8192,39,42.015,1325.6,1000,997,0,0,0,1355920,0,8.26033,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
150593,547568441,8101,8192,38,42.068,1356.31,1000,1002,0,0,0,1362720,0,8.26541,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
151909,547568441,8102,8192,39,41.694,1410.32,1000,1001,0,0,0,1361360,0,8.27502,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
153221,547568441,8102,8192,39,41.764,1505.9,1000,996,0,0,0,1354560,0,8.26023,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
154544,547568441,8101,8192,37,42.172,453.036,1000,1005,0,0,0,1366800,0,8.2645,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
155852,547568441,8102,8192,39,42.318,31.512,1000,994,0,0,0,1351840,0,8.26859,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
157168,547568441,8102,8192,38,42.322,23.556,1000,1000,0,0,0,1360000,0,8.26663,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
158485,547568441,8100,8192,38,42.047,14.844,1000,1001,0,0,0,1361360,0,8.26975,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
159803,547568441,8098,8192,40,41.363,1182.92,1000,1002,0,0,0,1362720,0,8.27138,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
161117,547568441,8102,8192,32,41.78,1340.05,1000,999,0,0,0,1358640,0,8.2731,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
162433,547568441,8101,8192,38,41.667,1.08,1000,999,0,0,0,1358640,0,8.25832,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
163747,547568441,8103,8192,40,42.153,34.488,1000,999,0,0,0,1358640,0,8.2716,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
165068,547568441,8102,8192,39,42.067,597.384,1000,1003,0,0,0,1364080,0,8.26164,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
166384,547568441,8103,8192,39,42.217,1183.5,1000,1003,0,0,0,1364080,0,8.29308,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
167704,547568441,8098,8192,37,41.477,1354.04,1000,1000,0,0,0,1360000,0,8.24158,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
169017,547568441,8098,8192,38,41.737,1037,1000,998,0,0,0,1357280,0,8.26986,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
170334,547568441,8102,8192,39,41.874,768.756,1000,1001,0,0,0,1361360,0,8.26955,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
171646,547568441,8104,8192,39,41.48,1222.51,1000,997,0,0,0,1355920,0,8.26779,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
172961,547568441,8104,8192,39,41.588,1034.34,1000,999,0,0,0,1358640,0,8.26548,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
174283,547568441,8102,8192,39,41.387,1023,1000,1005,0,0,0,1366800,0,8.27108,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
175597,547568441,8100,8192,38,41.541,1023.25,1000,998,0,0,0,1357280,0,8.26352,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
176907,547568441,8101,8192,38,41.656,1061.05,1000,995,0,0,0,1353200,0,8.26373,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
178231,547568441,8100,8192,39,41.35,1222.46,1000,1007,0,0,0,1369520,0,8.27478,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
179542,547568441,8102,8192,38,41.213,885.852,1000,996,0,0,0,1354560,0,8.26554,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
180863,547568441,8104,8192,40,41.515,1281.8,1000,1004,0,0,0,1365440,0,8.26938,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
182174,547568441,8102,8192,40,41.229,1201.42,1000,997,0,0,0,1355920,0,8.27379,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
183496,547568441,8100,8192,37,41.208,1122.29,1000,1003,0,0,0,1364080,0,8.25486,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
184811,547568441,8100,8192,38,41.493,860.22,1000,1000,0,0,0,1360000,0,8.27361,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
186122,547568441,8099,8192,39,41.378,1088.62,1000,996,0,0,0,1354560,0,8.26589,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
187435,547568441,8104,8192,40,41.371,1174.03,1000,998,0,0,0,1357280,0,8.26992,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
188752,547568441,8102,8192,38,41.956,944.592,1000,1000,0,0,0,1360000,0,8.26102,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
190076,547568441,8102,8192,38,41.28,1109.54,1000,1006,0,0,0,1368160,0,8.26702,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
191385,547568441,8100,8192,35,41.337,1266.2,1000,1000,0,0,0,1360000,0,8.31214,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
192702,547568441,8101,8192,39,41.894,1152.2,1000,996,0,0,0,1354560,0,8.22767,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
194016,547568441,8102,8192,37,41.425,1235.33,1000,1004,0,0,0,1365440,0,8.31418,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
195338,547568441,8101,8192,38,42.245,1444.48,1000,999,0,0,0,1358640,0,8.22104,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
196649,547568441,8103,8192,33,42.711,1779.79,1000,998,0,0,0,1357280,0,8.28306,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
197971,547568441,8102,8192,39,41.367,997.476,1000,1003,0,0,0,1364080,0,8.25385,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
199288,547568441,8099,8192,38,41.823,1182.82,1000,1000,0,0,0,1360000,0,8.26121,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
200602,547568441,8100,8192,39,41.33,1238.68,1000,999,0,0,0,1358640,0,8.2717,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
201914,547568441,8103,8192,31,41.377,1053.49,1000,997,0,0,0,1355920,0,8.26833,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
203227,547568441,8102,8192,37,42.599,67.5,1000,1004,0,0,0,1365440,0,8.31967,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
204551,547568441,8102,8192,41,41.933,1279.04,1000,1000,0,0,0,1360000,0,8.21645,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
205859,547568441,8102,8192,30,41.815,987.792,1000,993,0,0,0,1350480,0,8.26069,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
207175,547568441,8101,8192,30,42.061,923.808,1000,1000,0,0,0,1360000,0,8.26745,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
208497,547568441,8102,8192,31,42.137,1324.31,1000,1005,0,0,0,1366800,0,8.27114,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
209809,547568441,8100,8192,37,41.74,1206.41,1000,997,0,0,0,1355920,0,8.26621,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
211132,547568441,8102,8192,38,41.457,493.848,1000,1005,0,0,0,1366800,0,8.26533,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
212444,547568441,8100,8192,37,41.386,1167.14,1000,997,0,0,0,1355920,0,8.26824,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
213755,547568441,8100,8192,46,41.263,1057.78,1000,1003,0,0,0,1364080,0,8.32465,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
215072,547568441,8101,8192,36,42.037,1015.55,1000,999,0,0,0,1358640,0,8.25283,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
216393,547568441,8104,8192,32,41.532,1160.92,1000,999,0,0,0,1358640,0,8.22789,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
217705,547568441,8101,8192,38,41.507,991.884,1000,997,0,0,0,1355920,0,8.26724,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
219026,547568441,8103,8192,32,41.675,73.368,1000,1004,0,0,0,1365440,0,8.26971,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
220338,547568441,8102,8192,39,41.884,1641.18,1000,997,0,0,0,1355920,0,8.26716,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
221651,547568441,8101,8192,31,42.036,49.128,1000,998,0,0,0,1357280,0,8.27037,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
222976,547568441,8103,8192,30,42.118,22.404,1000,1006,0,0,0,1368160,0,8.26056,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
224287,547568441,8100,8192,39,41.908,1229.44,1000,997,0,0,0,1355920,0,8.27356,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
225602,547568441,8101,8192,39,41.645,1121.51,1000,999,0,0,0,1358640,0,8.26498,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
226920,547568441,8099,8192,38,41.236,221.652,1000,1001,0,0,0,1361360,0,8.26287,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
228232,547568441,8102,8192,39,41.286,1070.75,1000,998,0,0,0,1357280,0,8.27614,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
229552,547568441,8101,8192,33,42.211,1157.89,1000,1005,0,0,0,1366800,0,8.28495,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
230872,547568441,8103,8192,39,42.041,442.536,1000,1000,0,0,0,1360000,0,8.24442,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
232185,547568441,8099,8192,29,42.183,1313.45,1000,998,0,0,0,1357280,0,8.26763,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
233497,547568441,8101,8192,36,41.685,1534.38,1000,1002,0,0,0,1362720,0,8.30942,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
234812,547568441,8103,8192,38,41.301,1151.4,1000,994,0,0,0,1351840,0,8.22346,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
236129,547568441,8099,8192,38,41.442,1102.81,1000,1001,0,0,0,1361360,0,8.26956,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
237450,547568441,8104,8192,32,41.377,1159.44,1000,1005,0,0,0,1366800,0,8.27808,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
238767,547568441,8102,8192,39,41.951,1280.92,1000,1000,0,0,0,1360000,0,8.26014,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
240074,547568441,8104,8192,39,41.706,1506.11,1000,993,0,0,0,1350480,0,8.26577,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
241394,547568441,8102,8192,30,44.624,1385.15,1000,1003,0,0,0,1364080,0,8.26834,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
242710,547568441,8105,8192,32,43.874,1210.61,1000,1000,0,0,0,1360000,0,8.26745,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
244022,547568441,8097,8192,33,41.37,698.532,1000,998,0,0,0,1357280,0,8.2741,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
245340,547568441,8102,8192,32,41.765,918.252,1000,1001,0,0,0,1361360,0,8.2647,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
246663,547568441,8102,8192,31,41.454,593.34,1000,1005,0,0,0,1366800,0,8.26499,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
247974,547568441,8105,8192,40,41.365,1174.43,1000,996,0,0,0,1354560,0,8.26489,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
249293,547568441,8105,8192,33,41.564,1061.34,1000,1003,0,0,0,1364080,0,8.27425,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
250606,547568441,8102,8192,36,41.465,1299.9,1000,1000,0,0,0,1360000,0,8.2865,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
251927,547568441,8102,8192,30,41.34,1183.51,1000,1001,0,0,0,1361360,0,8.24426,10,0,0,0,0,0,0,0,0,0,120,0,0,0,0
