Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
25554,496577870,7434,8192,39,41.209,1000.72,1000,1002,0,0,0,1362720,0,8.2714,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
26861,496577870,7433,8192,38,41.269,803.472,1000,993,0,0,0,1350480,0,8.26588,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
28183,496577870,7436,8192,39,42.883,1303.28,1000,1005,0,0,0,1366800,0,8.27092,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
29495,496577870,7431,8192,35,42.091,911.652,1000,1002,0,0,0,1362720,0,8.31029,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
30812,496577870,7433,8192,36,41.568,1312,1000,995,0,0,0,1353200,0,8.21883,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
32133,496577870,7432,8192,38,41.429,1122.84,1000,1004,0,0,0,1365440,0,8.26911,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
33442,496577870,7437,8192,37,41.46,1147.42,1000,1001,0,0,0,1361360,0,8.32107,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
34765,496577870,7431,8192,38,41.98,1407.4,1000,999,0,0,0,1358640,0,8.21432,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
36073,496577870,7434,8192,38,41.409,1093.68,1000,994,0,0,0,1351840,0,8.26825,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
37395,496577870,7432,8192,32,41.472,1245.86,1000,1006,0,0,0,1368160,0,8.28034,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
38710,496577870,7432,8192,39,41.422,1023.65,1000,998,0,0,0,1357280,0,8.25635,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
40025,496577870,7433,8192,34,42.75,1113.01,1000,1002,0,0,0,1362720,0,8.29142,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
41338,496577870,7434,8192,39,41.683,886.644,1000,995,0,0,0,1353200,0,8.24389,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
42656,496577870,7431,8192,38,41.492,537.612,1000,1001,0,0,0,1361360,0,8.26334,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
43975,496577870,7431,8192,30,41.308,941.76,1000,1003,0,0,0,1364080,0,8.27411,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
45287,496577870,7430,8192,31,41.376,1121.05,1000,997,0,0,0,1355920,0,8.26764,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
46607,496577870,7431,8192,39,41.547,1185.72,1000,1003,0,0,0,1364080,0,8.26615,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
47917,496577870,7434,8192,31,41.626,259.332,1000,995,0,0,0,1353200,0,8.26462,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
49241,496577870,7427,8192,34,42.305,967.128,1000,1006,0,0,0,1368160,0,8.26616,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
50549,496577870,7437,8192,39,42.677,1431.52,1000,1000,0,0,0,1360000,0,8.31913,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
51865,496577870,7432,8192,29,41.647,104.64,1000,994,0,0,0,1351840,0,8.21757,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
53186,496577870,7437,8192,64,42.117,1527.41,1000,1004,0,0,0,1365440,0,8.26522,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
54504,496577870,7435,8192,40,41.492,844.416,1000,1002,0,0,0,1362720,0,8.2744,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
55813,496577870,7430,8192,38,41.902,1467.11,1000,994,0,0,0,1351840,0,8.26131,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
57133,496577870,7430,8192,37,42.169,784.644,1000,1003,0,0,0,1364080,0,8.2674,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
58448,496577870,7436,8192,35,42.371,1457.82,1000,1003,0,0,0,1364080,0,8.29981,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
59766,496577870,7433,8192,41,43.636,1357.46,1000,998,0,0,0,1357280,0,8.23752,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
61080,496577870,7435,8192,38,41.978,3432.67,1000,998,0,0,0,1357280,0,8.26334,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
62402,496577870,7437,8192,32,42.757,1391.59,1000,1005,0,0,0,1366800,0,8.27229,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
63712,496577870,7435,8192,36,41.866,1109.93,1000,999,0,0,0,1358640,0,8.29703,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
65032,496577870,7434,8192,32,41.537,1585.54,1000,1000,0,0,0,1360000,0,8.24219,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
66343,496577870,7431,8192,30,41.609,1391.6,1000,996,0,0,0,1354560,0,8.26582,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
67662,496577870,7435,8192,40,43.474,1145.34,1000,1002,0,0,0,1362720,0,8.26422,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
68979,496577870,7432,8192,31,43.906,1509.56,1000,1002,0,0,0,1362720,0,8.27861,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
70289,496577870,7435,8192,33,41.488,876.396,1000,995,0,0,0,1353200,0,8.26359,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
71605,496577870,7431,8192,39,49.147,1326.13,1000,999,0,0,0,1358640,0,8.25858,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
72927,496577870,7437,8192,39,41.592,1274.8,1000,1005,0,0,0,1366800,0,8.27137,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
74237,496577870,7434,8192,38,41.607,1088.82,1000,995,0,0,0,1353200,0,8.26348,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
75557,496577870,7434,8192,38,41.692,1213.55,1000,1003,0,0,0,1364080,0,8.26705,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
76878,496577870,7434,8192,39,41.583,659.232,1000,1004,0,0,0,1365440,0,8.26903,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
78191,496577870,7430,8192,39,41.758,1338.58,1000,998,0,0,0,1357280,0,8.27012,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
79502,496577870,7435,8192,39,41.734,309.744,1000,996,0,0,0,1354560,0,8.26537,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
80822,496577870,7432,8192,38,43.089,1637.86,1000,1003,0,0,0,1364080,0,8.26748,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
82142,496577870,7432,8192,31,41.943,1308.26,1000,1003,0,0,0,1364080,0,8.26686,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
83458,496577870,7430,8192,31,41.709,1240.18,1000,1000,0,0,0,1360000,0,8.2688,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
84767,496577870,7430,8192,30,41.323,1124.9,1000,995,0,0,0,1353200,0,8.26949,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
86086,496577870,7432,8192,31,42.31,1577.59,1000,1003,0,0,0,1364080,0,8.27392,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
87397,496577870,7433,8192,37,41.299,485.208,1000,1001,0,0,0,1361360,0,8.30737,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
88715,496577870,7433,8192,39,42.801,1444.68,1000,996,0,0,0,1354560,0,8.22057,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
90029,496577870,7431,8192,38,41.95,984.252,1000,998,0,0,0,1357280,0,8.26373,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
91347,496577870,7436,8192,39,41.29,1146.78,1000,1002,0,0,0,1362720,0,8.27115,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
92663,496577870,7437,8192,35,41.681,691.596,1000,1004,0,0,0,1365440,0,8.3019,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
93977,496577870,7437,8192,45,41.784,1060.34,1000,1001,0,0,0,1361360,0,8.28862,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
95298,496577870,7429,8192,31,45.452,1344.17,1000,1000,0,0,0,1360000,0,8.23571,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
96614,496577870,7434,8192,38,41.538,1032.52,1000,997,0,0,0,1355920,0,8.24148,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
97934,496577870,7433,8192,38,41.082,1233.91,1000,1003,0,0,0,1364080,0,8.26741,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
99244,496577870,7432,8192,33,41.551,814.008,1000,997,0,0,0,1355920,0,8.28143,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
100565,496577870,7431,8192,38,42.796,1298.46,1000,1002,0,0,0,1362720,0,8.25176,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
101877,496577870,7437,8192,39,42.056,510.924,1000,997,0,0,0,1355920,0,8.26758,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
103194,496577870,7435,8192,39,42.009,1389.85,1000,1001,0,0,0,1361360,0,8.26939,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
104513,496577870,7433,8192,37,41.917,24.84,1000,1002,0,0,0,1362720,0,8.26512,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
105825,496577870,7435,8192,39,41.709,630.348,1000,997,0,0,0,1355920,0,8.26812,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
107137,496577870,7438,8192,45,42.275,1264.48,1000,997,0,0,0,1355920,0,8.26734,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
108456,496577870,7433,8192,31,41.714,1171,1000,1003,0,0,0,1364080,0,8.27444,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
109777,496577870,7435,8192,32,41.792,951.48,1000,1004,0,0,0,1365440,0,8.2692,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
111088,496577870,7432,8192,31,41.562,1563.76,1000,996,0,0,0,1354560,0,8.26566,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
112408,496577870,7435,8192,39,41.645,766.272,1000,1003,0,0,0,1364080,0,8.26645,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
113719,496577870,7438,8192,39,41.421,1694.59,1000,1001,0,0,0,1361360,0,8.30832,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
115040,496577870,7432,8192,39,41.638,1108.78,1000,999,0,0,0,1358640,0,8.2271,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
116351,496577870,7432,8192,39,42.012,1042.85,1000,996,0,0,0,1354560,0,8.26583,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
117670,496577870,7435,8192,39,41.417,1051.04,1000,1002,0,0,0,1362720,0,8.26511,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
118990,496577870,7435,8192,39,41.719,519.972,1000,1003,0,0,0,1364080,0,8.26712,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
120304,496577870,7437,8192,38,41.27,1187.12,1000,998,0,0,0,1357280,0,8.26374,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
121622,496577870,7432,8192,39,42.006,1448.58,1000,1002,0,0,0,1362720,0,8.2711,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
122932,496577870,7432,8192,29,41.439,1153.72,1000,995,0,0,0,1353200,0,8.26465,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
124250,496577870,7432,8192,38,41.848,1409.09,1000,1002,0,0,0,1362720,0,8.26743,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
125569,496577870,7434,8192,38,41.776,1573.54,1000,1002,0,0,0,1362720,0,8.26809,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
126878,496577870,7433,8192,33,41.542,1241.7,1000,997,0,0,0,1355920,0,8.28747,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
128196,496577870,7433,8192,39,41.826,939.78,1000,1000,0,0,0,1360000,0,8.25398,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
129518,496577870,7433,8192,31,41.441,955.836,1000,1004,0,0,0,1365440,0,8.26407,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
130831,496577870,7436,8192,40,41.559,753.936,1000,998,0,0,0,1357280,0,8.26899,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
132142,496577870,7439,8192,39,41.603,1255.03,1000,1002,0,0,0,1362720,0,8.31663,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
133459,496577870,7437,8192,40,42.328,1198.9,1000,995,0,0,0,1353200,0,8.21885,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
134782,496577870,7435,8192,40,41.881,1395.07,1000,1005,0,0,0,1366800,0,8.26485,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
136090,496577870,7433,8192,37,42.058,2035.93,1000,1000,0,0,0,1360000,0,8.31899,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
137405,496577870,7436,8192,31,41.627,3650.71,1000,994,0,0,0,1351840,0,8.2242,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
138728,496577870,7434,8192,39,41.705,3485.23,1000,1005,0,0,0,1366800,0,8.26377,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
140037,496577870,7433,8192,34,42.945,977.628,1000,997,0,0,0,1355920,0,8.28763,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
141359,496577870,7434,8192,31,41.754,1720.51,1000,1002,0,0,0,1362720,0,8.24653,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
142669,496577870,7436,8192,32,41.767,1267.79,1000,997,0,0,0,1355920,0,8.28056,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
143989,496577870,7431,8192,38,41.452,900.324,1000,1001,0,0,0,1361360,0,8.24994,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
145310,496577870,7431,8192,37,41.397,1404.49,1000,1004,0,0,0,1365440,0,8.26904,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
146622,496577870,7431,8192,39,42.308,1308.1,1000,997,0,0,0,1355920,0,8.26734,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
147940,496577870,7435,8192,39,41.563,514.98,1000,1002,0,0,0,1362720,0,8.27157,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
149252,496577870,7436,8192,37,41.62,1365.49,1000,1001,0,0,0,1361360,0,8.30211,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
150565,496577870,7436,8192,37,41.748,1338.1,1000,994,0,0,0,1351840,0,8.23628,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
151888,496577870,7432,8192,39,41.852,1629.79,1000,1005,0,0,0,1366800,0,8.26399,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
153206,496577870,7433,8192,38,41.343,1907.38,1000,1001,0,0,0,1361360,0,8.26314,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
154519,496577870,7434,8192,39,41.7,1064.62,1000,998,0,0,0,1357280,0,8.27,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
155831,496577870,7433,8192,32,41.457,1309.31,1000,999,0,0,0,1358640,0,8.28499,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
157154,496577870,7431,8192,39,41.799,1218.91,1000,1003,0,0,0,1364080,0,8.24741,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
158467,496577870,7431,8192,46,41.544,1703.29,1000,998,0,0,0,1357280,0,8.26855,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
159780,496577870,7436,8192,39,41.644,263.544,1000,997,0,0,0,1355920,0,8.26318,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
161093,496577870,7432,8192,39,41.793,1293.54,1000,998,0,0,0,1357280,0,8.26969,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
162416,496577870,7436,8192,40,41.574,2724.47,1000,1006,0,0,0,1368160,0,8.27268,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
163727,496577870,7433,8192,34,41.671,1332.91,1000,997,0,0,0,1355920,0,8.27552,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
165043,496577870,7435,8192,39,41.939,1587.16,1000,999,0,0,0,1358640,0,8.25816,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
166365,496577870,7431,8192,38,41.635,1239.84,1000,1004,0,0,0,1365440,0,8.26273,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
167676,496577870,7431,8192,38,41.754,1522.56,1000,997,0,0,0,1355920,0,8.2738,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
168989,496577870,7430,8192,31,41.77,1021.51,1000,997,0,0,0,1355920,0,8.26258,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
170311,496577870,7435,8192,39,41.625,1827.12,1000,1005,0,0,0,1366800,0,8.27034,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
171623,496577870,7437,8192,37,43.021,1298.5,1000,1001,0,0,0,1361360,0,8.30213,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
172945,496577870,7432,8192,31,42.542,1162.74,1000,1000,0,0,0,1360000,0,8.22981,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
174253,496577870,7434,8192,38,42.026,1509.2,1000,994,0,0,0,1351840,0,8.26715,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
175569,496577870,7436,8192,38,43.371,320.436,1000,1000,0,0,0,1360000,0,8.26773,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
176885,496577870,7437,8192,37,43.702,1139.46,1000,1006,0,0,0,1368160,0,8.31797,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
178207,496577870,7431,8192,39,42.082,1132.68,1000,999,0,0,0,1358640,0,8.22026,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
179518,496577870,7433,8192,39,41.686,1287.71,1000,1002,0,0,0,1362720,0,8.31722,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
180836,496577870,7432,8192,30,41.789,1292.64,1000,995,0,0,0,1353200,0,8.21348,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
182156,496577870,7433,8192,39,41.836,1052.82,1000,1004,0,0,0,1365440,0,8.27415,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
183466,496577870,7436,8192,38,41.538,1397.72,1000,1001,0,0,0,1361360,0,8.31491,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
184788,496577870,7431,8192,32,43.046,2650.61,1000,1000,0,0,0,1360000,0,8.23,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
186098,496577870,7430,8192,32,41.938,1463.7,1000,995,0,0,0,1353200,0,8.26351,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
187420,496577870,7433,8192,40,41.523,1430.52,1000,1004,0,0,0,1365440,0,8.26175,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
188729,496577870,7435,8192,39,42.477,1264.42,1000,994,0,0,0,1351840,0,8.26182,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
190049,496577870,7433,8192,38,41.794,1352.59,1000,1003,0,0,0,1364080,0,8.26727,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
191363,496577870,7434,8192,35,41.559,1202.71,1000,1003,0,0,0,1364080,0,8.30574,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
192679,496577870,7436,8192,39,41.364,1275.07,1000,996,0,0,0,1354560,0,8.2332,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
193998,496577870,7435,8192,39,42.872,1444.79,1000,1002,0,0,0,1362720,0,8.26512,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
195309,496577870,7433,8192,37,41.503,1611.36,1000,1002,0,0,0,1362720,0,8.31699,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
196626,496577870,7434,8192,38,41.659,1138.81,1000,995,0,0,0,1353200,0,8.2187,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
197950,496577870,7432,8192,38,41.674,2065.72,1000,1006,0,0,0,1368160,0,8.26693,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
199260,496577870,7435,8192,38,41.736,1772.51,1000,995,0,0,0,1353200,0,8.26423,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
200580,496577870,7428,8192,34,42.003,1853.75,1000,1004,0,0,0,1365440,0,8.27514,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
201889,496577870,7437,8192,43,42.123,1518.5,1000,994,0,0,0,1351840,0,8.26164,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
203212,496577870,7436,8192,31,41.92,2679.52,1000,1006,0,0,0,1368160,0,8.27405,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
204528,496577870,7435,8192,93,45.663,1863.68,1000,1000,0,0,0,1360000,0,8.26358,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
205841,496577870,7436,8192,304,93.433,1554.43,1000,998,1,0,1,1357280,0,8.27322,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
207153,496577870,7433,8192,332,112.608,1856.08,1000,1001,4,0,4,1361360,0,8.2985,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
208477,496577870,7507,8192,615,169.119,1767.59,1000,1020,14,0,14,1387200,0,8.38488,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
209787,496577870,7934,8192,768,240.869,1596.37,1000,1033,37,197,37,1404880,267920,8.57681,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
211107,496577870,7968,8192,728,399.092,1616.38,1000,1009,6,354,6,1372240,481440,8.31756,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
212423,496577870,7431,8192,55,43.553,313.404,1000,1000,0,28,0,1360000,38080,8.26569,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
213740,496577870,7434,8192,40,42.434,1070.96,1000,1001,0,0,0,1361360,0,8.27167,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
215053,496577870,7435,8192,42,41.857,851.124,1000,1001,0,0,0,1361360,0,8.29589,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
216367,496577870,7434,8192,39,41.786,1375.6,1000,995,0,0,0,1353200,0,8.23707,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
217689,496577870,7430,8192,38,41.71,1143.44,1000,1004,0,0,0,1365440,0,8.26329,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
219001,496577870,7434,8192,39,41.881,1269.98,1000,997,0,0,0,1355920,0,8.26713,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
220322,496577870,7432,8192,30,43.162,858.516,1000,1004,0,0,0,1365440,0,8.27076,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
221631,496577870,7434,8192,33,41.921,1208.15,1000,997,0,0,0,1355920,0,8.28691,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
222945,496577870,7431,8192,38,41.674,1075.2,1000,996,0,0,0,1354560,0,8.24574,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
224265,496577870,7425,8192,38,41.38,1103.1,1000,1003,0,0,0,1364080,0,8.26708,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
225586,496577870,7425,8192,67,52.247,1094.78,1000,1004,0,0,0,1365440,0,8.27207,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
226898,496577870,7425,8192,197,98.998,1179.77,1000,998,1,0,1,1357280,0,8.27453,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
228215,496577870,7430,8192,232,119.665,1375.98,1000,1007,6,0,6,1369520,0,8.3183,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
229526,496577870,7482,8192,202,196.295,1546.62,1000,1017,21,0,21,1383120,0,8.43683,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
230843,496577870,7495,8192,769,226.753,1579.7,1000,1021,18,269,18,1388560,365840,8.43601,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
232164,496577870,7534,8192,657,318.931,1450.99,1000,1027,26,314,26,1396720,427040,8.46185,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
233473,496577870,7428,8192,40,42.278,1018.24,1000,995,0,32,0,1353200,43520,8.26778,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
234793,496577870,7426,8192,38,41.629,1370.39,1000,1003,0,0,0,1364080,0,8.26711,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
236107,496577870,7420,8192,34,42.509,1701.05,1000,999,0,0,0,1358640,0,8.27163,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
237422,496577870,7425,8192,36,41.69,779.592,1000,1004,0,0,0,1365440,0,8.30843,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
238741,496577870,7426,8192,39,41.983,1590.6,1000,997,0,0,0,1355920,0,8.22307,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
240053,496577870,7425,8192,38,41.733,1320.89,1000,997,0,0,0,1355920,0,8.26739,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
241375,496577870,7423,8192,39,42.077,1549.93,1000,1005,0,0,0,1366800,0,8.27137,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
242685,496577870,7424,8192,37,41.567,1111.97,1000,1001,0,0,0,1361360,0,8.31479,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
244004,496577870,7425,8192,31,41.638,1411.02,1000,997,0,0,0,1355920,0,8.2237,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
245321,496577870,7430,8192,34,41.817,526.032,1000,1003,0,0,0,1364080,0,8.28611,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
246637,496577870,7431,8192,35,41.732,37.476,1000,1001,0,0,0,1361360,0,8.27552,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
247950,496577870,7434,8192,37,43.081,123.648,1000,999,0,0,0,1358640,0,8.27815,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
249270,496577870,7431,8192,35,41.89,875.352,1000,1001,0,0,0,1361360,0,8.25044,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
250588,496577870,7429,8192,32,43.004,422.292,1000,999,0,0,0,1358640,0,8.24673,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
251901,496577870,7432,8192,40,42.629,1101.18,1000,997,0,0,0,1355920,0,8.26039,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
253219,496577870,7429,8192,39,41.48,482.748,1000,1002,0,0,0,1362720,0,8.27181,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
254536,496577870,7427,8192,39,41.541,756.816,1000,1001,0,0,0,1361360,0,8.26937,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
255854,496577870,7425,8192,38,41.562,1613.83,1000,1001,0,0,0,1361360,0,8.26317,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
257167,496577870,7430,8192,39,41.543,2104.42,1000,998,0,0,0,1357280,0,8.26953,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
